0,1,2
1.0917683125140116,1.0917683125140116,1.0917683125140116
1.0,1.0,1.0
1.0478596153725483,1.0478596153725483,1.0478596153725483
1.0919916374540841,1.0919916374540841,1.0919916374540841
1.0629896304757591,1.0629896304757591,1.0629896304757591
1.0576780952000686,1.0576780952000686,1.0576780952000686
1.0,1.0,1.0
1.0953407837821798,1.0953407837821798,1.0953407837821798
