epochs,error
501,0.06288649671402588
502,0.06287987290859721
503,0.0629325780369874
504,0.06314849208910821
505,0.06358096290256504
506,0.06334014844333535
507,0.06308563646349198
508,0.06279595451495998
509,0.06292294281265207
510,0.06297832978692951
511,0.06295381854443848
512,0.06325941547309054
513,0.06306885865195858
514,0.06295033371430779
515,0.06301419977260593
516,0.06296160053065653
517,0.06277106525934707
518,0.06258812768795971
519,0.06260399256186755
520,0.06305378949318477
521,0.06351766849729752
522,0.06373421392618059
523,0.06363772104802949
524,0.0635538898138389
525,0.06345856404169276
526,0.06284558842886155
527,0.06291464422462989
528,0.06294300609716161
529,0.06285585524140498
530,0.06271771418486642
531,0.0630295116529864
532,0.06340424395939871
533,0.0635571466154402
534,0.06349033306387136
535,0.0635539472857753
536,0.06363758073720974
537,0.06358452806489308
538,0.06345440819472983
539,0.06374267168966778
540,0.06361219926095793
541,0.06319085198378446
542,0.06309433040083483
543,0.06318682471178738
544,0.06310679942417145
545,0.06361589594594824
546,0.06411051166225716
547,0.06366361261566526
548,0.06366222826465476
549,0.06362703686102125
550,0.063880023832794
551,0.06378601596254438
552,0.06343904080631119
553,0.06312708541508165
554,0.06301165497122165
555,0.06260453840251078
556,0.06246717594762527
557,0.06275050860065014
558,0.06278043666773371
559,0.0628640745525878
560,0.06278919825925568
561,0.06274503772565415
562,0.06270966190091577
563,0.06257401863619956
564,0.06266769532012495
565,0.0626319007135455
566,0.06245972824228938
567,0.06256171496157997
568,0.06276538313039363
569,0.06288229259495837
570,0.06278905526806036
571,0.06273638392158684
572,0.0627713249735823
573,0.06277770419061235
574,0.0630911459213265
575,0.06293118719560817
576,0.0628479101113886
577,0.06281477178241142
578,0.06293243837261193
579,0.06284119073267463
580,0.0631117567722087
581,0.0631543086122772
582,0.06294238624418752
583,0.06283905015027497
584,0.06269850176739376
585,0.06255579541942187
586,0.06252213813729449
587,0.06252570517896353
588,0.06256332316013079
589,0.06262108925975383
590,0.06260451316989968
591,0.06258944044736814
592,0.06278892213464923
593,0.06271731850704777
594,0.06266778622797038
595,0.06261213678007585
596,0.06265332300564651
597,0.06263810030478219
598,0.06265253435468252
599,0.06269576505696871
600,0.06229198823964553
601,0.06228868303490658
602,0.062285911810354345
603,0.062475637203496755
604,0.06245078920286102
605,0.06230404234004311
606,0.06244892356409036
607,0.06211072708006055
608,0.06215255590188407
609,0.062397528762075806
610,0.06240893701020153
611,0.06260436550558768
612,0.0626283706589286
613,0.06266232830243461
614,0.06260915165864571
615,0.06252460561311814
616,0.06249563525023939
617,0.06265216567701722
618,0.06266632113595018
619,0.06261852546217699
620,0.06267677598743457
621,0.06252881767061737
622,0.0626813604499949
623,0.06300359144249003
624,0.06289323824294181
625,0.06286892374447282
626,0.06277870705872578
627,0.06319984466903658
628,0.06318806539823742
629,0.06306523241858104
630,0.0629658529686146
631,0.06267848522533168
632,0.06265240790057448
633,0.06269931146634486
634,0.06285181875730188
635,0.06281673704784514
636,0.06272286757861445
637,0.06260123259563698
638,0.0624981803628313
639,0.06248487231594587
640,0.06245745793349828
641,0.06234742281858273
642,0.062309061161480606
643,0.062266743049258486
644,0.06220606478857472
645,0.06220644623179119
646,0.06208920051486321
647,0.06211991767883943
648,0.062228104351684015
649,0.06224756535696721
650,0.06212824976051044
651,0.06217421213574991
652,0.06226740788592976
653,0.06229336866739412
654,0.06261613352646216
655,0.062489398234751636
656,0.06246750625847851
657,0.06246698583360986
658,0.062400519547342
659,0.06252221133331581
660,0.06262602500073676
661,0.06268215246445655
662,0.06290597207521843
663,0.0627262361789975
664,0.06264358491128916
665,0.06251347159161152
666,0.06249914090647261
667,0.06235319431346111
668,0.06261731393831156
669,0.06253903171990786
670,0.06248743319032379
671,0.06246903250889465
672,0.06248513295324741
673,0.06238466179431169
674,0.06262873133338917
675,0.06273464787276817
676,0.0628250520217952
677,0.06275060315625766
678,0.06341367189279878
679,0.06345493925104544
680,0.06347171894746438
681,0.06285975842344527
682,0.06282345648360839
683,0.06269368847435919
684,0.06264245931650032
685,0.06288246882873305
686,0.06278000836162533
687,0.06272780803729415
688,0.06257830844205027
689,0.06252601457700391
690,0.06262437505207852
691,0.06258202047799434
692,0.06249127895878356
693,0.06234501741322758
694,0.0622877007303087
695,0.062297801613307495
696,0.06223659436861429
697,0.062152030560557445
698,0.062130316251832136
699,0.06200978884694441
700,0.06224649155297106
701,0.062418526192190155
702,0.06259429937834629
703,0.06255178668310049
704,0.06246248726137896
705,0.06256006854443487
706,0.06251612940767345
707,0.062283874540434006
708,0.06238785907424407
709,0.06218737860784288
710,0.06221838315865806
711,0.06213661058053834
712,0.062227487489341295
713,0.06231808806924156
714,0.06227508928421241
715,0.062466302366706854
716,0.06246376993276685
717,0.06262580099586192
718,0.06269284511623285
719,0.06254816592112038
720,0.06258540938768066
721,0.06261255877130696
722,0.06256401771707747
723,0.06269332930793795
724,0.06272057245968113
725,0.06315274334616895
726,0.06315845084343377
727,0.06275116399097551
728,0.06275963039894424
729,0.06264681332884117
730,0.06245981618966881
731,0.06256600104757797
732,0.06299032983269928
733,0.06298354600463028
734,0.06305672830683254
735,0.06287599967822093
736,0.06278831439158618
737,0.0627646299758738
738,0.06272239276861373
739,0.06309630026469248
740,0.06288951936545976
741,0.06279179661234764
742,0.06284927983439494
743,0.06288621082868417
744,0.06278542742784547
745,0.06307096896594307
746,0.06285900541633323
747,0.06281877816894058
748,0.06262728636331068
749,0.06259655900287706
750,0.06247964573384926
751,0.06269901085085033
752,0.06285163169283667
753,0.06287422138276604
754,0.06285023707837131
755,0.0626629739385808
756,0.06283838524756667
757,0.06275325476015219
758,0.06266460601765962
759,0.062297573426990924
760,0.06254617732312805
761,0.06248473099151148
762,0.06239743205132886
763,0.062372957718521235
764,0.062252673594769437
765,0.06223303838961163
766,0.062092742506274445
767,0.06212990291530589
768,0.062192066291960064
769,0.062197960141973256
770,0.0623645166152011
771,0.062375902856514176
772,0.06231103769375105
773,0.06227103451837964
774,0.06220250541207838
775,0.062354902030750024
776,0.06236739830060795
777,0.06230188124870194
778,0.062394153831748275
779,0.06239287563904692
780,0.062389222435452994
781,0.06231229282246326
782,0.0621927202565482
783,0.062179896540714076
784,0.062227138687188044
785,0.06235507364600782
786,0.062343144306238184
787,0.06269087599912958
788,0.06270263753639885
789,0.06252221523511846
790,0.06238580630600658
791,0.06241034510578669
792,0.06287876016415576
793,0.06322929632911388
794,0.06323166859271889
795,0.06333524607697633
796,0.06318140185577084
797,0.06300736052407364
798,0.06332276372615188
799,0.06306016835825473
800,0.06303629790141597
801,0.06303991608274923
802,0.06306898142904771
803,0.06292348881922703
804,0.0626435449582727
805,0.06262081072837648
806,0.06256872950783197
807,0.06266975980512364
808,0.06270391197076042
809,0.06269026273270074
810,0.06257467761061059
811,0.06259827058628653
812,0.06261595228056124
813,0.06260859611478237
814,0.06279163979895666
815,0.06276408299457972
816,0.06277802096672265
817,0.06323041372318043
818,0.06309222604225893
819,0.06313651709645737
820,0.06310170659892103
821,0.06325542619721991
822,0.06306576581260202
823,0.06303088768820184
824,0.06300988585800305
825,0.06306614979097719
826,0.06311541594478728
827,0.06300093690679681
828,0.0631373775845076
829,0.06314453315843806
830,0.06336541646169933
831,0.06330226169821115
832,0.06327307242864329
833,0.06327051819788106
834,0.06319229135270688
835,0.0630739194989669
836,0.06305029420248445
837,0.0630360383761774
838,0.06327913607774607
839,0.06359607177141505
840,0.0635040312229084
841,0.06328311656570121
842,0.06334181483643248
843,0.06345795532988957
844,0.06320798039534245
845,0.06290455903114454
846,0.06290727348203093
847,0.0628388535782253
848,0.06285480155953713
849,0.0627810548716741
850,0.06278902309039384
851,0.06276552418435438
852,0.0627795927332472
853,0.062689597414081
854,0.06256933922977459
855,0.06271266689674007
856,0.06270469321866257
857,0.06270809913784686
858,0.06276707810585827
859,0.06276678781360887
860,0.06295026796619047
861,0.06281963120703013
862,0.06278770563326555
863,0.06278360145801873
864,0.06281931229430003
865,0.06280816479527719
866,0.06274708745776342
867,0.06273314637624332
868,0.06272932805787561
869,0.06303284190268162
870,0.06316278244088198
871,0.06310701551457641
872,0.0631027839147387
873,0.06306298747674145
874,0.06319987086370636
875,0.0630174707541748
876,0.06329833150270434
877,0.06359560391151951
878,0.06324984917382372
879,0.06310156098289826
880,0.06307092878948133
881,0.06308214981295382
882,0.06308551365717559
883,0.06302352832078868
884,0.06302083756295422
885,0.06291491082532626
886,0.06270613703643386
887,0.06257779389183692
888,0.06259542346806513
889,0.06248426913806257
890,0.06241472682966343
891,0.06234238365298508
892,0.062370008171749904
893,0.06252195425634663
894,0.06250960987472548
895,0.06243025075241463
896,0.062358228567148406
897,0.06224411063193245
898,0.06212165063636053
899,0.062164647407695665
900,0.06214018060319769
901,0.062012130784593576
902,0.06212374766288851
903,0.06229088471320476
904,0.062309790589776946
905,0.062345224638447314
906,0.062338196720116604
907,0.06238332447406225
908,0.06259340922179943
909,0.0627483431276146
910,0.06278840224527439
911,0.06278950083840266
912,0.06317699359911595
913,0.06323589159035085
914,0.06299850852777301
915,0.06298236547854125
916,0.06285365655460268
917,0.06281321517602695
918,0.06278227092480904
919,0.06277490141070473
920,0.06267997896313654
921,0.06262271003520933
922,0.06251001320257238
923,0.06236449117757142
924,0.06244296750629657
925,0.0623751088423409
926,0.06234581073500078
927,0.0623984235950626
928,0.0624090776435784
929,0.06263341432830019
930,0.06260996685877807
931,0.06255891816297704
932,0.0626831228406475
933,0.06242436900363917
934,0.06234420955693813
935,0.06241800981647191
936,0.06246860015641071
937,0.062408719252846315
938,0.06244138179727294
939,0.062351170082495244
940,0.062259795975518006
941,0.06228895831281464
942,0.06262291877044554
943,0.06251964663548691
944,0.06245989682061244
945,0.06243899623676868
946,0.06238652506215981
947,0.0622865775911782
948,0.062220196907240496
949,0.06216414581230445
950,0.06213397315844446
951,0.06209928548170166
952,0.06214319521535163
953,0.0622959808900548
954,0.06230073145611422
955,0.06223606633011483
956,0.062166692409694226
957,0.06207866588613709
958,0.062441797369697974
959,0.06279112049147792
960,0.06316868454620878
961,0.0632913319685496
962,0.06330615948615985
963,0.06314235310123038
964,0.06345415820787302
965,0.06334562959903518
966,0.06308395231340887
967,0.0626767976187635
968,0.06270755236141862
969,0.0627633249084395
970,0.06257583801421075
971,0.06250661464119
972,0.06249377239232176
973,0.06263245479444172
974,0.06249854273961425
975,0.06267266919548355
976,0.06257076919064133
977,0.06261117134333401
978,0.06284110732102907
979,0.06301701915810899
980,0.06289755116383637
981,0.06284280264693773
982,0.06284522032489799
983,0.06250451033416776
984,0.0625263179523274
985,0.06246637306054441
986,0.0624283826415667
987,0.062442623676792604
988,0.06247886375856562
989,0.06241721724180738
990,0.06235761332958351
991,0.06261039918061653
992,0.06245330925114759
993,0.062401312045454675
994,0.06226508192652912
995,0.06231234576838983
996,0.06242876892195883
997,0.06215523741854668
998,0.06227954252312502
999,0.062464399999769826
1000,0.0624601575961875
1001,0.06269265758925678
