,loss,accuracy,val_loss,val_accuracy
0,0.2634435296058655,0.9248518347740173,0.10601134598255157,0.968666672706604
1,0.09327079355716705,0.9717037081718445,0.08600976318120956,0.9745000004768372
2,0.05895594507455826,0.9820740818977356,0.07230305671691895,0.9778333306312561
3,0.041891224682331085,0.9862592816352844,0.0736590102314949,0.9766666889190674
4,0.029340628534555435,0.9903888702392578,0.07460974156856537,0.9794999957084656
5,0.022367121651768684,0.9929259419441223,0.07270867377519608,0.9810000061988831
6,0.020259767770767212,0.9930185079574585,0.07154887169599533,0.9804999828338623
7,0.01602647267282009,0.9946666955947876,0.10121024399995804,0.9764999747276306
8,0.011112900450825691,0.9961481690406799,0.09039446711540222,0.9808333516120911
9,0.01353053655475378,0.995462954044342,0.0971989631652832,0.9778333306312561
10,0.011521038599312305,0.9962592720985413,0.08103121072053909,0.9796666502952576
11,0.012304420582950115,0.9961110949516296,0.08486426621675491,0.981166660785675
12,0.009181035682559013,0.9970555305480957,0.08693151921033859,0.9810000061988831
13,0.008563376031816006,0.9971666932106018,0.09179019927978516,0.9815000295639038
14,0.009380447678267956,0.9967777729034424,0.11330326646566391,0.9778333306312561
15,0.007079274859279394,0.9976851940155029,0.07962264120578766,0.9856666922569275
16,0.008302558213472366,0.9971666932106018,0.11317794024944305,0.9798333048820496
17,0.009632539935410023,0.9967777729034424,0.0988803431391716,0.9826666712760925
18,0.007416429463773966,0.9976111054420471,0.08629630506038666,0.9829999804496765
19,0.004505970515310764,0.9986110925674438,0.0848374143242836,0.9836666584014893
0,1.8530192375183105,0.5448703765869141,1.363176703453064,0.7418333292007446
1,1.0873106718063354,0.772685170173645,0.7917007803916931,0.8504999876022339
2,0.7355620861053467,0.8343518376350403,0.571808934211731,0.8818333148956299
3,0.5875083804130554,0.8586111068725586,0.46862778067588806,0.8960000276565552
4,0.5090460181236267,0.8725185394287109,0.40925362706184387,0.906000018119812
5,0.46042197942733765,0.8817592859268188,0.37172406911849976,0.9104999899864197
6,0.42702823877334595,0.8881666660308838,0.34570732712745667,0.9131666421890259
7,0.4024924039840698,0.8930925726890564,0.3258897364139557,0.9164999723434448
8,0.38342469930648804,0.8970000147819519,0.3110092878341675,0.9193333387374878
9,0.3679819405078888,0.9002222418785095,0.2988072335720062,0.9194999933242798
10,0.3550741970539093,0.902999997138977,0.288219153881073,0.92166668176651
11,0.3441924452781677,0.9046666622161865,0.27952712774276733,0.9244999885559082
12,0.3346578776836395,0.9070925712585449,0.2722964584827423,0.9244999885559082
13,0.32612499594688416,0.9089259505271912,0.2660914361476898,0.9256666898727417
14,0.3185168504714966,0.910444438457489,0.25977984070777893,0.9268333315849304
15,0.31163540482521057,0.9123333096504211,0.2541673481464386,0.9290000200271606
16,0.30531343817710876,0.9137036800384521,0.24905647337436676,0.9293333292007446
17,0.299481600522995,0.9151852130889893,0.2445976585149765,0.9309999942779541
18,0.29410138726234436,0.9168888926506042,0.24013324081897736,0.9328333139419556
19,0.288985937833786,0.9181481599807739,0.23611705005168915,0.9330000281333923
0,0.24997130036354065,0.9245370626449585,0.11152908205986023,0.965833306312561
1,0.09168533235788345,0.9712963104248047,0.07633949816226959,0.9753333330154419
2,0.06068331003189087,0.9812963008880615,0.06619380414485931,0.9803333282470703
3,0.04268684610724449,0.9865000247955322,0.06997142732143402,0.981333315372467
4,0.03105134144425392,0.9903703927993774,0.085841603577137,0.9778333306312561
5,0.024302253499627113,0.9921296238899231,0.10832590609788895,0.9736666679382324
6,0.018876517191529274,0.9938333630561829,0.0871189683675766,0.9804999828338623
7,0.013350212015211582,0.995555579662323,0.08648001402616501,0.981166660785675
8,0.01255243830382824,0.9959814548492432,0.09881162643432617,0.9825000166893005
9,0.009569824673235416,0.9971296191215515,0.11062270402908325,0.981333315372467
10,0.008312012068927288,0.9973703622817993,0.1135931983590126,0.9831666946411133
11,0.008179079741239548,0.99742591381073,0.11885581165552139,0.9804999828338623
12,0.007349308114498854,0.9977962970733643,0.11029762029647827,0.984499990940094
13,0.00540855573490262,0.9983518719673157,0.12207913398742676,0.9833333492279053
14,0.004485310520976782,0.9983147978782654,0.13027657568454742,0.9806666374206543
15,0.004953737836331129,0.9985740780830383,0.13377195596694946,0.9835000038146973
16,0.004068274982273579,0.998629629611969,0.14636264741420746,0.9825000166893005
17,0.0046717505902051926,0.9986481666564941,0.14754080772399902,0.9829999804496765
18,0.0035282161552459,0.9990000128746033,0.1562957912683487,0.9829999804496765
19,0.003699643537402153,0.9988518357276917,0.15320856869220734,0.9838333129882812
