,loss,accuracy,val_loss,val_accuracy
0,0.7172215580940247,0.8209259510040283,0.35422250628471375,0.9104999899864197
1,0.37904274463653564,0.8982407450675964,0.28763580322265625,0.9236666560173035
2,0.3324700891971588,0.9085184931755066,0.26129698753356934,0.9294999837875366
3,0.31041842699050903,0.913777768611908,0.2510705292224884,0.9303333163261414
4,0.29734766483306885,0.9173148274421692,0.24186281859874725,0.9336666464805603
5,0.2887338399887085,0.9200000166893005,0.237974613904953,0.934333324432373
6,0.2818385362625122,0.9216481447219849,0.23302090167999268,0.9369999766349792
7,0.27716970443725586,0.9219444394111633,0.23248067498207092,0.937166690826416
8,0.2729343771934509,0.9242963194847107,0.22836636006832123,0.9381666779518127
9,0.2697311341762543,0.9250555634498596,0.22825117409229279,0.9386666417121887
10,0.2666029930114746,0.9252963066101074,0.2249681055545807,0.9411666393280029
11,0.2641959488391876,0.926981508731842,0.22573085129261017,0.9390000104904175
12,0.2619386911392212,0.9276296496391296,0.22395206987857819,0.9399999976158142
13,0.2599473297595978,0.9275925755500793,0.2251313477754593,0.9413333535194397
14,0.25831785798072815,0.9284074306488037,0.22296378016471863,0.9424999952316284
15,0.2564847767353058,0.9288703799247742,0.22316361963748932,0.9403333067893982
16,0.2551952004432678,0.9289814829826355,0.22222599387168884,0.940666675567627
17,0.2539219558238983,0.9289814829826355,0.22052378952503204,0.940500020980835
18,0.25252869725227356,0.9299629926681519,0.2209288477897644,0.9416666626930237
19,0.25168511271476746,0.93022221326828,0.2203993946313858,0.9411666393280029
0,0.7864851951599121,0.8650185465812683,0.5693073272705078,0.9129999876022339
1,0.8597004413604736,0.8812222480773926,0.7727558612823486,0.8851666450500488
2,0.8511239290237427,0.8858147859573364,0.8957329392433167,0.8883333206176758
3,0.9064545631408691,0.8882036805152893,0.7779936790466309,0.909166693687439
4,0.8769615292549133,0.8898518681526184,1.064546823501587,0.890999972820282
5,0.8942915797233582,0.8929629921913147,0.8118464350700378,0.8999999761581421
6,0.9116365313529968,0.890333354473114,0.853952944278717,0.909166693687439
7,0.9108647108078003,0.8926110863685608,0.7907748818397522,0.9068333506584167
8,0.8766753673553467,0.8964999914169312,0.9375411868095398,0.8983333110809326
9,0.9163492321968079,0.8926666378974915,0.7970765829086304,0.9178333282470703
10,0.9019806981086731,0.8957777619361877,0.8160147070884705,0.9133333563804626
11,0.8861046433448792,0.8963888883590698,0.9004204869270325,0.9024999737739563
12,0.9532273411750793,0.8934814929962158,1.007581353187561,0.9053333401679993
13,0.9272176027297974,0.8962963223457336,0.8031230568885803,0.9089999794960022
14,0.9156582951545715,0.8964999914169312,0.9180298447608948,0.9085000157356262
15,0.9310890436172485,0.8950555324554443,0.9200680255889893,0.906333327293396
16,0.8766212463378906,0.8990185260772705,0.9293522238731384,0.9043333530426025
17,0.9107062816619873,0.898888885974884,0.8784759044647217,0.9023333191871643
18,0.9569293856620789,0.8942407369613647,0.963420569896698,0.909166693687439
19,0.9243115782737732,0.8976110816001892,1.005898118019104,0.8933333158493042
0,1.5553526878356934,0.8570370078086853,1.3608617782592773,0.8698333501815796
1,1.5875866413116455,0.8763333559036255,1.3656620979309082,0.9056666493415833
2,1.656288504600525,0.8820925951004028,1.6329690217971802,0.8786666393280029
3,1.7085663080215454,0.8862777948379517,1.208164930343628,0.9153333306312561
4,1.705354928970337,0.8877037167549133,1.6073404550552368,0.893833339214325
5,1.7362184524536133,0.8886851668357849,1.601020336151123,0.9058333039283752
6,1.795296311378479,0.88825923204422,2.1167359352111816,0.8663333058357239
7,1.7866795063018799,0.8881481289863586,1.495306134223938,0.9106666445732117
8,1.7883049249649048,0.8924815058708191,1.7573370933532715,0.8974999785423279
9,1.8016067743301392,0.8910925984382629,1.7801227569580078,0.9038333296775818
10,1.8033570051193237,0.8933703899383545,1.497143030166626,0.9154999852180481
11,1.8317450284957886,0.8925740718841553,2.156050205230713,0.8823333382606506
12,1.8549994230270386,0.8922222256660461,1.724473476409912,0.9116666913032532
13,1.7358181476593018,0.8957222104072571,1.7685891389846802,0.9018333554267883
14,1.7283216714859009,0.8945370316505432,1.8780525922775269,0.8960000276565552
15,1.9147586822509766,0.8919629454612732,1.7081347703933716,0.9078333377838135
16,1.8231723308563232,0.8940185308456421,1.7276188135147095,0.9113333225250244
17,1.842310905456543,0.8942221999168396,1.9701359272003174,0.8978333473205566
18,1.8008313179016113,0.8961296081542969,1.655787706375122,0.9123333096504211
19,1.7759615182876587,0.8952962756156921,1.6585092544555664,0.9086666703224182
0,2.2432165145874023,0.856166660785675,2.061068058013916,0.8709999918937683
1,2.4407315254211426,0.8753148317337036,2.3814311027526855,0.8955000042915344
2,2.4817278385162354,0.8828703761100769,1.8988847732543945,0.9111666679382324
3,2.507683515548706,0.8845555782318115,2.088883399963379,0.9023333191871643
4,2.600132465362549,0.8857407569885254,2.5695998668670654,0.8849999904632568
5,2.5224709510803223,0.8884629607200623,3.2541208267211914,0.8600000143051147
6,2.673302412033081,0.8869259357452393,2.0147461891174316,0.9135000109672546
7,2.5964579582214355,0.8905925750732422,2.1450538635253906,0.9158333539962769
8,2.725461483001709,0.8898147940635681,2.4006450176239014,0.9049999713897705
9,2.719632148742676,0.8911851644515991,2.520920515060425,0.9008333086967468
10,2.640153646469116,0.8916296362876892,2.659497022628784,0.9066666960716248
11,2.5986032485961914,0.8932777643203735,2.433751344680786,0.9001666903495789
12,2.6294872760772705,0.8924815058708191,2.542217493057251,0.9011666774749756
13,2.8483943939208984,0.8922407627105713,2.4173643589019775,0.9120000004768372
14,2.6808981895446777,0.8941481709480286,2.5760371685028076,0.893833339214325
15,2.7112677097320557,0.8913333415985107,2.8185410499572754,0.9036666750907898
16,2.6762359142303467,0.895111083984375,2.9193766117095947,0.9023333191871643
17,2.661810874938965,0.8957222104072571,2.6309597492218018,0.9088333249092102
18,2.611849308013916,0.8948147892951965,2.5378851890563965,0.9135000109672546
19,2.756302833557129,0.8931666612625122,2.584191083908081,0.9021666646003723
0,3.0895512104034424,0.8551296591758728,2.1260263919830322,0.9011666774749756
1,3.290513038635254,0.8763333559036255,2.2649688720703125,0.9150000214576721
2,3.3740062713623047,0.8814444541931152,3.2545342445373535,0.8833333253860474
3,3.2374091148376465,0.8854073882102966,2.592135429382324,0.9068333506584167
4,3.369227170944214,0.8854444622993469,2.8635456562042236,0.9131666421890259
5,3.5468266010284424,0.8868148326873779,2.952327251434326,0.9100000262260437
6,3.4797263145446777,0.887759268283844,3.9499242305755615,0.893666684627533
7,3.643085241317749,0.88825923204422,3.019073486328125,0.9123333096504211
8,3.7154273986816406,0.8899999856948853,3.4378674030303955,0.9106666445732117
9,3.604466199874878,0.8918148279190063,5.176839828491211,0.8478333353996277
10,3.523402690887451,0.8919444680213928,3.9929358959198,0.8880000114440918
11,3.6575546264648438,0.8908148407936096,3.1888322830200195,0.9118333458900452
12,3.5196287631988525,0.8927962779998779,3.8152923583984375,0.8941666483879089
13,3.5809028148651123,0.8930925726890564,3.3177123069763184,0.9058333039283752
14,3.670825481414795,0.8923147916793823,3.2407522201538086,0.9133333563804626
15,3.5036768913269043,0.8960925936698914,3.48410701751709,0.9014999866485596
16,3.5951168537139893,0.8937036991119385,3.6124956607818604,0.903333306312561
17,3.6645188331604004,0.8940926194190979,3.6936986446380615,0.8956666588783264
