,loss,accuracy,val_loss,val_accuracy
0,0.719697117805481,0.8230741024017334,0.353538453578949,0.9111666679382324
1,0.38085296750068665,0.8975555300712585,0.28783831000328064,0.9259999990463257
2,0.33343812823295593,0.9080370664596558,0.2631709575653076,0.9306666851043701
3,0.3109036386013031,0.9135370254516602,0.2514117360115051,0.9326666593551636
4,0.29798710346221924,0.9164629578590393,0.24320188164710999,0.934333324432373
5,0.2885476350784302,0.9197407364845276,0.23778164386749268,0.9334999918937683
6,0.2823590934276581,0.9209073781967163,0.23390009999275208,0.9348333477973938
7,0.2768661677837372,0.9223889112472534,0.23128826916217804,0.9381666779518127
8,0.2727190852165222,0.9237962961196899,0.2293434888124466,0.9365000128746033
9,0.27007755637168884,0.9242592453956604,0.22749589383602142,0.9383333325386047
10,0.26653382182121277,0.9254259467124939,0.22496922314167023,0.9398333430290222
11,0.26410549879074097,0.9265000224113464,0.22410281002521515,0.9399999976158142
12,0.26195335388183594,0.9271110892295837,0.2255648821592331,0.9381666779518127
13,0.2599833011627197,0.9274259209632874,0.22296179831027985,0.9403333067893982
14,0.2584091126918793,0.9284814596176147,0.22420352697372437,0.940833330154419
15,0.2568594217300415,0.9288333058357239,0.22209689021110535,0.9393333196640015
16,0.25505194067955017,0.9291666746139526,0.22333073616027832,0.940666675567627
17,0.25391241908073425,0.9294815063476562,0.22165954113006592,0.9403333067893982
18,0.252553254365921,0.9299629926681519,0.22217659652233124,0.9401666522026062
19,0.2516687214374542,0.9298703670501709,0.22202330827713013,0.9409999847412109
